,identity,bankId,description,type,value,dueDate,profitability,risk,acquisitionDate,volumn,ticker,name,total_value,client_name,investment_name,inv_pct,investment_id,client_id
762,xp-Lci-4-99999992008,xp,Lci,Lci,249,2024-08-04,0,18,2019-12-08,9321,,,2320929,FIDELIS,xp-Lci-4,10.343274871913941,36,64
763,xp-Lci-6-99999992008,xp,Lci,Lci,230,2023-05-19,0,75,2019-09-30,7320,,,1683600,FIDELIS,xp-Lci-6,7.503003139843705,38,64
764,xp-Lca-1-99999992008,xp,Lca,Lca,106,2023-08-10,0,52,2021-07-28,7714,,,817684,FIDELIS,xp-Lca-1,3.64402804668565,25,64
765,xp-Lca-2-99999992008,xp,Lca,Lca,61,2023-06-26,0,83,2021-05-25,2831,,,172691,FIDELIS,xp-Lca-2,0.7696015177136786,26,64
766,xp-Lca-3-99999992008,xp,Lca,Lca,209,2023-09-05,0,5,2021-03-05,346,,,72314,FIDELIS,xp-Lca-3,0.322269047906069,27,64
767,xp-Lca-4-99999992008,xp,Lca,Lca,131,2024-05-21,0,55,2020-11-05,6153,,,806043,FIDELIS,xp-Lca-4,3.5921496554104535,28,64
768,xp-Cri-0-99999992008,xp,Cri,Cri,233,2023-10-19,0,40,2020-12-16,2986,,,695738,FIDELIS,xp-Cri-0,3.1005728192614517,16,64
769,xp-Cri-2-99999992008,xp,Cri,Cri,174,2023-05-22,0,57,2020-07-12,2540,,,441960,FIDELIS,xp-Cri-2,1.9696051720630339,18,64
770,xp-Cri-3-99999992008,xp,Cri,Cri,135,2023-01-19,0,79,2019-12-27,5607,,,756945,FIDELIS,xp-Cri-3,3.3733432594969077,19,64
771,xp-Cri-5-99999992008,xp,Cri,Cri,253,2023-06-11,0,66,2019-12-08,3578,,,905234,FIDELIS,xp-Cri-5,4.034196688223614,21,64
772,xp-Cri-6-99999992008,xp,Cri,Cri,87,2023-08-25,0,99,2020-05-28,6795,,,591165,FIDELIS,xp-Cri-6,2.634540776411086,22,64
773,xp-Cra-0-99999992008,xp,Cra,Cra,93,2022-12-22,0,15,2021-03-31,5557,,,516801,FIDELIS,xp-Cra-0,2.303135855116635,8,64
774,xp-Cra-2-99999992008,xp,Cra,Cra,169,2023-11-17,0,66,2020-06-03,5165,,,872885,FIDELIS,xp-Cra-2,3.8900326061549495,10,64
775,xp-Cra-3-99999992008,xp,Cra,Cra,72,2023-10-17,0,4,2020-01-17,7862,,,566064,FIDELIS,xp-Cra-3,2.5226775774248558,11,64
776,xp-Cra-4-99999992008,xp,Cra,Cra,218,2022-10-13,0,68,2020-03-09,6558,,,1429644,FIDELIS,xp-Cra-4,6.37124223144376,12,64
777,xp-Cra-5-99999992008,xp,Cra,Cra,163,2023-09-16,0,75,2020-06-03,1474,,,240262,FIDELIS,xp-Cra-5,1.0707332741655549,13,64
778,xp-stocks-0-99999992008,xp,,,73,,,26,2019-09-13,1076,DAA55,,78548,FIDELIS,xp-stocks-0,0.35005101605395783,44,64
779,xp-stocks-1-99999992008,xp,,,96,,,49,2021-05-13,4595,SAB66,,441120,FIDELIS,xp-stocks-1,1.9658616922355994,45,64
780,xp-stocks-2-99999992008,xp,,,17,,,90,2020-06-10,1812,IAC94,,30804,FIDELIS,xp-stocks-2,0.13727875310034776,46,64
781,xp-stocks-3-99999992008,xp,,,109,,,30,2020-08-31,4439,GAD80,,483851,FIDELIS,xp-stocks-3,2.156293402361913,47,64
782,xp-investfund-0-99999992008,xp,,fii,68,,,92,2021-04-08,3378,,fii 0,229704,FIDELIS,xp-investfund-0,1.0236812979535865,40,64
783,xp-investfund-1-99999992008,xp,,renda-fixa,133,,,43,2021-07-14,5792,,renda-fixa 1,770336,FIDELIS,xp-investfund-1,3.433020567079259,41,64
784,xp-Cdb-0-99999992009,xp,Cdb,Cdb,71,2023-10-11,0,70,2021-08-20,8879,,,630409,ERISSON,xp-Cdb-0,3.4118653717927625,0,61
785,xp-Cdb-2-99999992009,xp,Cdb,Cdb,158,2022-11-14,0,32,2020-08-05,1982,,,313156,ERISSON,xp-Cdb-2,1.6948459053870333,2,61
786,xp-Cdb-3-99999992009,xp,Cdb,Cdb,229,2023-01-11,0,28,2019-12-19,6318,,,1446822,ERISSON,xp-Cdb-3,7.830411496263455,3,61
787,xp-Cdb-5-99999992009,xp,Cdb,Cdb,135,2023-04-17,0,2,2019-11-03,8977,,,1211895,ERISSON,xp-Cdb-5,6.558952338479923,5,61
788,xp-Cdb-7-99999992009,xp,Cdb,Cdb,122,2023-10-13,0,33,2020-03-02,7733,,,943426,ERISSON,xp-Cdb-7,5.105958988924585,7,61
789,xp-Lci-0-99999992009,xp,Lci,Lci,196,2023-10-03,0,3,2020-08-16,5182,,,1015672,ERISSON,xp-Lci-0,5.496964868679696,32,61
790,xp-Lci-1-99999992009,xp,Lci,Lci,148,2023-06-07,0,74,2021-07-19,5190,,,768120,ERISSON,xp-Lci-1,4.157177371169284,33,61
791,xp-Lci-3-99999992009,xp,Lci,Lci,188,2022-11-28,0,40,2021-05-04,83,,,15604,ERISSON,xp-Lci-3,0.08445112182956503,35,61
792,xp-Lci-6-99999992009,xp,Lci,Lci,87,2023-11-18,0,98,2021-03-24,2033,,,176871,ERISSON,xp-Lci-6,0.9572516258085746,38,61
793,xp-Lci-7-99999992009,xp,Lci,Lci,125,2023-11-20,0,30,2020-10-25,617,,,77125,ERISSON,xp-Lci-7,0.4174117387275829,39,61
794,xp-Lca-0-99999992009,xp,Lca,Lca,97,2023-07-20,0,32,2021-05-24,3347,,,324659,ERISSON,xp-Lca-0,1.7571018176150188,24,61
795,xp-Lca-3-99999992009,xp,Lca,Lca,259,2023-02-25,0,83,2020-12-23,8076,,,2091684,ERISSON,xp-Lca-3,11.320498610160978,27,61
796,xp-Lca-5-99999992009,xp,Lca,Lca,225,2023-02-21,0,27,2019-11-23,3740,,,841500,ERISSON,xp-Lca-5,4.554320624171941,29,61
797,xp-Cri-0-99999992009,xp,Cri,Cri,66,2022-08-26,0,33,2020-04-21,4735,,,312510,ERISSON,xp-Cri-0,1.6913496592513053,16,61
798,xp-Cri-1-99999992009,xp,Cri,Cri,75,2024-04-17,0,22,2019-11-16,6811,,,510825,ERISSON,xp-Cri-1,2.764659337899741,17,61
799,xp-Cri-2-99999992009,xp,Cri,Cri,217,2023-01-02,0,27,2021-04-11,3513,,,762321,ERISSON,xp-Cri-2,4.125792338133546,18,61
800,xp-Cri-5-99999992009,xp,Cri,Cri,70,2023-09-01,0,1,2020-06-09,7413,,,518910,ERISSON,xp-Cri-5,2.80841653605355,21,61
801,xp-Cra-0-99999992009,xp,Cra,Cra,76,2023-02-11,0,91,2021-03-13,7118,,,540968,ERISSON,xp-Cra-0,2.927797646366069,8,61
802,xp-Cra-1-99999992009,xp,Cra,Cra,215,2023-05-02,0,18,2020-11-16,6343,,,1363745,ERISSON,xp-Cra-1,7.3807866662048305,9,61
803,xp-Cra-2-99999992009,xp,Cra,Cra,205,2022-09-25,0,93,2021-05-10,6457,,,1323685,ERISSON,xp-Cra-2,7.163976108623929,10,61
804,xp-Cra-5-99999992009,xp,Cra,Cra,73,2024-07-12,0,80,2020-04-02,776,,,56648,ERISSON,xp-Cra-5,0.3065872307998718,13,61
805,xp-Cra-6-99999992009,xp,Cra,Cra,174,2024-03-04,0,25,2021-03-17,4570,,,795180,ERISSON,xp-Cra-6,4.303630034377949,14,61
806,xp-Cra-7-99999992009,xp,Cra,Cra,87,2022-12-25,0,32,2021-01-04,7233,,,629271,ERISSON,xp-Cra-7,3.4057063499623315,15,61
807,xp-stocks-0-99999992009,xp,,,37,,,37,2020-06-04,1688,FAA74,,62456,ERISSON,xp-stocks-0,0.3380209731470978,44,61
808,xp-stocks-1-99999992009,xp,,,74,,,28,2020-10-28,3717,CAB74,,275058,ERISSON,xp-stocks-1,1.4886539777106191,45,61
809,xp-stocks-2-99999992009,xp,,,81,,,46,2020-12-22,6816,IAC40,,552096,ERISSON,xp-stocks-2,2.9880240039487016,46,61
810,xp-investfund-2-99999992009,xp,,renda-variável,149,,,78,2019-12-12,1852,,renda-variável 2,275948,ERISSON,xp-investfund-2,1.4934707874022566,42,61
811,xp-investfund-3-99999992009,xp,,multimercado,148,,,25,2021-01-27,4327,,multimercado 3,640396,ERISSON,xp-investfund-3,3.465916471107801,43,61
812,xp-Cdb-1-99999993000,xp,Cdb,Cdb,194,2022-10-26,0,81,2019-09-18,2511,,,487134,ELIEDSON,xp-Cdb-1,2.390480828513938,1,57
813,xp-Cdb-2-99999993000,xp,Cdb,Cdb,192,2023-01-17,0,62,2020-02-13,8441,,,1620672,ELIEDSON,xp-Cdb-2,7.953017743186354,2,57
814,xp-Cdb-4-99999993000,xp,Cdb,Cdb,83,2024-03-11,0,83,2020-07-04,5686,,,471938,ELIEDSON,xp-Cdb-4,2.3159104912554063,4,57
815,xp-Cdb-7-99999993000,xp,Cdb,Cdb,214,2024-07-28,0,54,2020-01-26,5362,,,1147468,ELIEDSON,xp-Cdb-7,5.630894692904276,7,57
816,xp-Lci-0-99999993000,xp,Lci,Lci,167,2023-05-31,0,46,2019-09-28,5128,,,856376,ELIEDSON,xp-Lci-0,4.202437953416211,32,57
817,xp-Lci-2-99999993000,xp,Lci,Lci,200,2023-11-10,0,39,2020-10-02,7027,,,1405400,ELIEDSON,xp-Lci-2,6.896627532452033,34,57
818,xp-Lci-5-99999993000,xp,Lci,Lci,63,2024-05-10,0,54,2019-12-20,3007,,,189441,ELIEDSON,xp-Lci-5,0.929631433310976,37,57
819,xp-Lci-6-99999993000,xp,Lci,Lci,192,2023-01-17,0,42,2021-05-05,4038,,,775296,ELIEDSON,xp-Lci-6,3.8045593705706073,38,57
820,xp-Lci-7-99999993000,xp,Lci,Lci,205,2023-12-16,0,50,2019-09-09,9052,,,1855660,ELIEDSON,xp-Lci-7,9.10615899165358,39,57
821,xp-Lca-0-99999993000,xp,Lca,Lca,108,2023-11-19,0,41,2021-02-21,4280,,,462240,ELIEDSON,xp-Lca-0,2.2683201299278695,24,57
822,xp-Lca-1-99999993000,xp,Lca,Lca,217,2023-02-01,0,58,2019-11-06,565,,,122605,ELIEDSON,xp-Lca-1,0.6016515003673556,25,57
823,xp-Lca-2-99999993000,xp,Lca,Lca,214,2024-05-16,0,8,2021-01-21,7851,,,1680114,ELIEDSON,xp-Lca-2,8.244713583362826,26,57
824,xp-Lca-4-99999993000,xp,Lca,Lca,258,2023-01-19,0,59,2020-02-23,2562,,,660996,ELIEDSON,xp-Lca-4,3.243662453707602,28,57
825,xp-Lca-5-99999993000,xp,Lca,Lca,75,2022-12-27,0,39,2020-06-23,1333,,,99975,ELIEDSON,xp-Lca-5,0.4906007809569461,29,57
826,xp-Lca-6-99999993000,xp,Lca,Lca,139,2023-02-09,0,85,2021-02-20,4822,,,670258,ELIEDSON,xp-Lca-6,3.289113260741593,30,57
827,xp-Cri-0-99999993000,xp,Cri,Cri,250,2024-04-06,0,95,2020-02-27,4597,,,1149250,ELIEDSON,xp-Cri-0,5.639639384993951,16,57
828,xp-Cri-2-99999993000,xp,Cri,Cri,135,2022-11-30,0,47,2019-09-01,7752,,,1046520,ELIEDSON,xp-Cri-2,5.135519172663798,18,57
829,xp-Cri-3-99999993000,xp,Cri,Cri,243,2023-06-05,0,25,2020-06-24,7348,,,1785564,ELIEDSON,xp-Cri-3,8.762181473854548,19,57
830,xp-Cri-7-99999993000,xp,Cri,Cri,160,2023-06-10,0,33,2021-01-09,7406,,,1184960,ELIEDSON,xp-Cri-7,5.814876733210731,23,57
831,xp-Cra-0-99999993000,xp,Cra,Cra,208,2023-05-13,0,77,2020-08-26,34,,,7072,ELIEDSON,xp-Cra-0,0.03470396322008025,8,57
832,xp-Cra-1-99999993000,xp,Cra,Cra,91,2023-11-17,0,46,2019-11-16,5347,,,486577,ELIEDSON,xp-Cra-1,2.3877474988315877,9,57
833,xp-Cra-2-99999993000,xp,Cra,Cra,149,2023-02-25,0,88,2019-12-03,3972,,,591828,ELIEDSON,xp-Cra-2,2.9042388496342832,10,57
834,xp-Cra-5-99999993000,xp,Cra,Cra,120,2023-01-06,0,93,2021-01-09,3549,,,425880,ELIEDSON,xp-Cra-5,2.0898930792092445,13,57
835,xp-stocks-0-99999993000,xp,,,85,,,22,2021-05-31,6223,DAA65,,528955,ELIEDSON,xp-stocks-0,2.5957062874826846,44,57
836,xp-stocks-1-99999993000,xp,,,15,,,68,2020-04-26,5491,JAB31,,82365,ELIEDSON,xp-stocks-1,0.40418437933002116,45,57
837,xp-stocks-2-99999993000,xp,,,48,,,33,2021-03-19,9002,GAC13,,432096,ELIEDSON,xp-stocks-2,2.1203964495961247,46,57
838,xp-stocks-3-99999993000,xp,,,16,,,98,2021-03-01,3933,CAD45,,62928,ELIEDSON,xp-stocks-3,0.3088024600556009,47,57
839,xp-investfund-1-99999993000,xp,,renda-fixa,109,,,25,2020-09-23,812,,renda-fixa 1,88508,ELIEDSON,xp-investfund-1,0.4343295215897713,41,57
840,xp-Cdb-0-99999993001,xp,Cdb,Cdb,167,2022-10-08,0,69,2021-06-14,6368,,,1063456,MAYLON,xp-Cdb-0,4.479023006115267,0,136
841,xp-Cdb-1-99999993001,xp,Cdb,Cdb,142,2024-07-28,0,93,2021-07-04,5738,,,814796,MAYLON,xp-Cdb-1,3.431726398920778,1,136
842,xp-Cdb-2-99999993001,xp,Cdb,Cdb,156,2024-06-15,0,7,2021-07-28,8042,,,1254552,MAYLON,xp-Cdb-2,5.283873776035794,2,136
843,xp-Cdb-4-99999993001,xp,Cdb,Cdb,60,2022-08-28,0,39,2020-05-26,2570,,,154200,MAYLON,xp-Cdb-4,0.6494536187138671,4,136
844,xp-Cdb-5-99999993001,xp,Cdb,Cdb,241,2024-06-01,0,94,2020-04-11,8365,,,2015965,MAYLON,xp-Cdb-5,8.490763712389759,5,136
845,xp-Cdb-7-99999993001,xp,Cdb,Cdb,138,2023-11-21,0,2,2021-02-25,4795,,,661710,MAYLON,xp-Cdb-7,2.786964682484779,7,136
846,xp-Lci-2-99999993001,xp,Lci,Lci,75,2024-02-25,0,66,2020-10-21,3808,,,285600,MAYLON,xp-Lci-2,1.2028790759058394,34,136
847,xp-Lci-3-99999993001,xp,Lci,Lci,165,2022-09-21,0,34,2021-01-20,4436,,,731940,MAYLON,xp-Lci-3,3.0827566905410366,35,136
848,xp-Lci-5-99999993001,xp,Lci,Lci,244,2022-11-04,0,40,2020-11-01,3533,,,862052,MAYLON,xp-Lci-5,3.630757398959316,37,136
849,xp-Lci-7-99999993001,xp,Lci,Lci,213,2023-02-27,0,72,2020-09-01,477,,,101601,MAYLON,xp-Lci-7,0.42791917713973804,39,136
850,xp-Lca-0-99999993001,xp,Lca,Lca,66,2023-04-27,0,93,2020-04-01,6945,,,458370,MAYLON,xp-Lca-0,1.9305451051224074,24,136
851,xp-Lca-2-99999993001,xp,Lca,Lca,104,2022-12-27,0,1,2019-12-31,1898,,,197392,MAYLON,xp-Lca-2,0.831368020137274,26,136
852,xp-Lca-3-99999993001,xp,Lca,Lca,232,2023-05-09,0,4,2020-06-11,1271,,,294872,MAYLON,xp-Lca-3,1.2419305282580766,27,136
853,xp-Lca-4-99999993001,xp,Lca,Lca,188,2023-01-24,0,8,2020-06-04,5007,,,941316,MAYLON,xp-Lca-4,3.9645984601378887,28,136
854,xp-Lca-6-99999993001,xp,Lca,Lca,248,2024-02-08,0,51,2019-11-07,9880,,,2450240,MAYLON,xp-Lca-6,10.319826424886287,30,136
855,xp-Lca-7-99999993001,xp,Lca,Lca,213,2024-06-13,0,49,2020-06-16,2339,,,498207,MAYLON,xp-Lca-7,2.098329046813097,31,136
856,xp-Cri-0-99999993001,xp,Cri,Cri,117,2023-01-22,0,27,2020-08-05,6911,,,808587,MAYLON,xp-Cri-0,3.405575571951943,16,136
857,xp-Cri-5-99999993001,xp,Cri,Cri,174,2024-05-05,0,42,2020-05-17,8712,,,1515888,MAYLON,xp-Cri-5,6.384558671627279,21,136
858,xp-Cri-7-99999993001,xp,Cri,Cri,133,2024-07-04,0,17,2021-04-21,9801,,,1303533,MAYLON,xp-Cri-7,5.490170064610527,23,136
859,xp-Cra-1-99999993001,xp,Cra,Cra,204,2022-11-21,0,25,2020-11-29,7208,,,1470432,MAYLON,xp-Cra-1,6.193108842235207,9,136
860,xp-Cra-2-99999993001,xp,Cra,Cra,232,2023-11-24,0,43,2020-02-16,7255,,,1683160,MAYLON,xp-Cra-2,7.089068436280366,10,136
861,xp-Cra-3-99999993001,xp,Cra,Cra,218,2024-04-22,0,12,2021-04-10,5473,,,1193114,MAYLON,xp-Cra-3,5.025111574826049,11,136
862,xp-stocks-0-99999993001,xp,,,116,,,20,2020-03-27,9913,NAA78,,1149908,MAYLON,xp-stocks-0,4.843138208742058,44,136
863,xp-stocks-1-99999993001,xp,,,23,,,60,2020-09-28,6706,BAB52,,154238,MAYLON,xp-stocks-1,0.6496136656497369,45,136
864,xp-stocks-2-99999993001,xp,,,111,,,58,2020-01-02,2845,GAC38,,315795,MAYLON,xp-stocks-2,1.330053213500296,46,136
865,xp-investfund-0-99999993001,xp,,fii,96,,,69,2020-05-12,7811,,fii 0,749856,MAYLON,xp-investfund-0,3.1582146090421888,40,136
866,xp-investfund-2-99999993001,xp,,renda-variável,26,,,44,2021-03-25,8918,,renda-variável 2,231868,MAYLON,xp-investfund-2,0.9765727085859074,42,136
867,xp-investfund-3-99999993001,xp,,multimercado,49,,,27,2019-11-08,7763,,multimercado 3,380387,MAYLON,xp-investfund-3,1.6020993103872356,43,136
868,xp-Cdb-4-99999993002,xp,Cdb,Cdb,88,2023-03-15,0,26,2020-06-16,8228,,,724064,AMANDO,xp-Cdb-4,3.312590298994324,4,19
869,xp-Cdb-6-99999993002,xp,Cdb,Cdb,101,2022-10-26,0,97,2020-09-29,8473,,,855773,AMANDO,xp-Cdb-6,3.915158519055318,6,19
870,xp-Lci-1-99999993002,xp,Lci,Lci,224,2024-01-04,0,39,2021-07-21,6288,,,1408512,AMANDO,xp-Lci-1,6.443937534827161,33,19
871,xp-Lci-2-99999993002,xp,Lci,Lci,214,2023-09-17,0,15,2021-01-12,4798,,,1026772,AMANDO,xp-Lci-2,4.697478353403843,34,19
872,xp-Lci-3-99999993002,xp,Lci,Lci,129,2024-01-26,0,3,2020-04-14,4599,,,593271,AMANDO,xp-Lci-3,2.7142127757693544,35,19
873,xp-Lci-6-99999993002,xp,Lci,Lci,207,2023-11-08,0,100,2020-01-16,1305,,,270135,AMANDO,xp-Lci-6,1.2358666919206476,38,19
874,xp-Lca-0-99999993002,xp,Lca,Lca,226,2023-05-07,0,100,2020-10-03,5218,,,1179268,AMANDO,xp-Lca-0,5.395147026663995,24,19
875,xp-Lca-2-99999993002,xp,Lca,Lca,164,2023-04-10,0,99,2019-11-18,2130,,,349320,AMANDO,xp-Lca-2,1.598137793405966,26,19
876,xp-Lca-4-99999993002,xp,Lca,Lca,182,2023-01-05,0,97,2021-04-13,9824,,,1787968,AMANDO,xp-Lca-4,8.179947424139694,28,19
877,xp-Lca-7-99999993002,xp,Lca,Lca,179,2022-12-25,0,48,2021-03-24,3018,,,540222,AMANDO,xp-Lca-7,2.471513784007093,31,19
878,xp-Cri-0-99999993002,xp,Cri,Cri,74,2023-05-11,0,64,2020-11-30,4616,,,341584,AMANDO,xp-Cri-0,1.5627456201270569,16,19
879,xp-Cri-1-99999993002,xp,Cri,Cri,152,2023-04-20,0,85,2021-06-16,7450,,,1132400,AMANDO,xp-Cri-1,5.180726088551803,17,19
880,xp-Cri-2-99999993002,xp,Cri,Cri,111,2023-05-14,0,60,2021-03-13,5778,,,641358,AMANDO,xp-Cri-2,2.9342106346709707,18,19
881,xp-Cri-3-99999993002,xp,Cri,Cri,110,2023-05-31,0,13,2021-08-07,5052,,,555720,AMANDO,xp-Cri-3,2.5424170804751043,19,19
882,xp-Cri-4-99999993002,xp,Cri,Cri,187,2023-03-08,0,44,2020-02-24,5290,,,989230,AMANDO,xp-Cri-4,4.525723833078506,20,19
883,xp-Cri-5-99999993002,xp,Cri,Cri,122,2023-03-09,0,53,2020-06-11,5884,,,717848,AMANDO,xp-Cri-5,3.284152120465149,21,19
884,xp-Cri-7-99999993002,xp,Cri,Cri,206,2024-04-22,0,63,2021-07-22,9250,,,1905500,AMANDO,xp-Cri-7,8.717655918169783,23,19
885,xp-Cra-0-99999993002,xp,Cra,Cra,107,2022-08-28,0,32,2020-12-25,8888,,,951016,AMANDO,xp-Cra-0,4.350894915074339,8,19
886,xp-Cra-2-99999993002,xp,Cra,Cra,110,2024-02-02,0,51,2021-02-13,5821,,,640310,AMANDO,xp-Cra-2,2.929416038290891,10,19
887,xp-Cra-4-99999993002,xp,Cra,Cra,214,2023-07-12,0,16,2020-02-19,6240,,,1335360,AMANDO,xp-Cra-4,6.109267387503122,12,19
888,xp-Cra-6-99999993002,xp,Cra,Cra,96,2023-05-07,0,13,2021-03-27,9450,,,907200,AMANDO,xp-Cra-6,4.150436866420166,14,19
889,xp-Cra-7-99999993002,xp,Cra,Cra,64,2023-05-12,0,68,2021-06-04,5421,,,346944,AMANDO,xp-Cra-7,1.5872676016129608,15,19
890,xp-stocks-0-99999993002,xp,,,78,,,54,2020-07-09,7164,PAA81,,558792,AMANDO,xp-stocks-0,2.5564714698640403,44,19
891,xp-stocks-1-99999993002,xp,,,121,,,23,2020-08-13,8434,SAB28,,1020514,AMANDO,xp-stocks-1,4.6688480250197415,45,19
892,xp-stocks-2-99999993002,xp,,,17,,,66,2020-02-14,730,YAC33,,12410,AMANDO,xp-stocks-2,0.056775707134341116,46,19
893,xp-stocks-3-99999993002,xp,,,62,,,33,2021-01-30,2012,HAD81,,124744,AMANDO,xp-stocks-3,0.5707033691189564,47,19
894,xp-investfund-0-99999993002,xp,,fii,161,,,97,2020-07-25,335,,fii 0,53935,AMANDO,xp-investfund-0,0.24675243870190877,40,19
895,xp-investfund-2-99999993002,xp,,renda-variável,130,,,96,2020-04-02,6829,,renda-variável 2,887770,AMANDO,xp-investfund-2,4.061544683533764,42,19
896,xp-Cdb-0-99999993003,xp,Cdb,Cdb,246,2022-09-15,0,33,2021-03-07,7977,,,1962342,AGILDO,xp-Cdb-0,8.418203521833624,0,5
897,xp-Cdb-1-99999993003,xp,Cdb,Cdb,94,2022-11-28,0,68,2019-12-29,4017,,,377598,AGILDO,xp-Cdb-1,1.6198485347800395,1,5
898,xp-Cdb-2-99999993003,xp,Cdb,Cdb,109,2024-01-22,0,85,2020-05-03,7140,,,778260,AGILDO,xp-Cdb-2,3.3386387657718357,2,5
899,xp-Cdb-3-99999993003,xp,Cdb,Cdb,75,2024-05-23,0,100,2021-03-27,2937,,,220275,AGILDO,xp-Cdb-3,0.9449523991087697,3,5
900,xp-Cdb-4-99999993003,xp,Cdb,Cdb,251,2023-02-02,0,77,2020-03-19,7978,,,2002478,AGILDO,xp-Cdb-4,8.590381978265945,4,5
901,xp-Cdb-5-99999993003,xp,Cdb,Cdb,125,2024-05-04,0,83,2020-12-17,5754,,,719250,AGILDO,xp-Cdb-5,3.085493192867927,5,5
902,xp-Cdb-6-99999993003,xp,Cdb,Cdb,129,2023-08-13,0,0,2020-11-03,4597,,,593013,AGILDO,xp-Cdb-6,2.5439521373405465,6,5
903,xp-Lci-0-99999993003,xp,Lci,Lci,182,2022-10-12,0,44,2020-02-04,292,,,53144,AGILDO,xp-Lci-0,0.22798116126767204,32,5
904,xp-Lci-3-99999993003,xp,Lci,Lci,209,2023-07-29,0,27,2020-01-05,9464,,,1977976,AGILDO,xp-Lci-3,8.485271440606368,35,5
905,xp-Lci-5-99999993003,xp,Lci,Lci,146,2023-11-05,0,33,2020-05-13,2490,,,363540,AGILDO,xp-Lci-5,1.5595414603200641,37,5
906,xp-Lci-6-99999993003,xp,Lci,Lci,194,2022-12-04,0,81,2021-01-28,2366,,,459004,AGILDO,xp-Lci-6,1.969070166839277,38,5
907,xp-Lca-1-99999993003,xp,Lca,Lca,67,2024-07-26,0,14,2020-04-02,5687,,,381029,AGILDO,xp-Lca-1,1.63456709876298,25,5
908,xp-Lca-3-99999993003,xp,Lca,Lca,82,2023-04-22,0,13,2020-07-09,7027,,,576214,AGILDO,xp-Lca-3,2.471886513222384,27,5
909,xp-Lca-6-99999993003,xp,Lca,Lca,68,2024-06-12,0,43,2020-09-11,2435,,,165580,AGILDO,xp-Lca-6,0.710317640424152,30,5
910,xp-Lca-7-99999993003,xp,Lca,Lca,152,2023-08-17,0,76,2020-09-18,6943,,,1055336,AGILDO,xp-Lca-7,4.52726040206947,31,5
911,xp-Cri-0-99999993003,xp,Cri,Cri,172,2023-07-22,0,1,2021-08-08,6566,,,1129352,AGILDO,xp-Cri-0,4.844779851723016,16,5
912,xp-Cri-1-99999993003,xp,Cri,Cri,253,2024-07-09,0,81,2019-09-28,9301,,,2353153,AGILDO,xp-Cri-1,10.094734185994774,17,5
913,xp-Cri-3-99999993003,xp,Cri,Cri,238,2023-01-16,0,0,2020-04-19,3946,,,939148,AGILDO,xp-Cri-3,4.028828308787665,19,5
914,xp-Cri-4-99999993003,xp,Cri,Cri,209,2024-04-07,0,100,2021-08-07,822,,,171798,AGILDO,xp-Cri-4,0.7369920883535963,20,5
915,xp-Cri-6-99999993003,xp,Cri,Cri,157,2024-01-06,0,29,2020-03-26,2818,,,442426,AGILDO,xp-Cri-6,1.8979526052802023,22,5
916,xp-Cra-1-99999993003,xp,Cra,Cra,215,2024-05-10,0,33,2020-06-05,2576,,,553840,AGILDO,xp-Cra-1,2.3759048313353808,9,5
917,xp-Cra-2-99999993003,xp,Cra,Cra,252,2022-11-11,0,45,2020-10-13,9804,,,2470608,AGILDO,xp-Cra-2,10.59860155195696,10,5
918,xp-Cra-4-99999993003,xp,Cra,Cra,246,2024-06-17,0,58,2021-01-18,7221,,,1776366,AGILDO,xp-Cra-4,7.620389573920095,12,5
919,xp-Cra-5-99999993003,xp,Cra,Cra,71,2022-10-16,0,58,2020-05-17,2069,,,146899,AGILDO,xp-Cra-5,0.6301784699883289,13,5
920,xp-Cra-6-99999993003,xp,Cra,Cra,93,2023-02-14,0,17,2020-11-18,5309,,,493737,AGILDO,xp-Cra-6,2.1180704241460293,14,5
921,xp-stocks-0-99999993003,xp,,,24,,,71,2020-04-16,9561,QAA31,,229464,AGILDO,xp-stocks-0,0.9843720681379854,44,5
922,xp-stocks-1-99999993003,xp,,,116,,,52,2020-09-14,4034,MAB43,,467944,AGILDO,xp-stocks-1,2.007421656786082,45,5
923,xp-investfund-1-99999993003,xp,,renda-fixa,159,,,98,2020-05-06,2836,,renda-fixa 1,450924,AGILDO,xp-investfund-1,1.9344079701088315,41,5
924,xp-Cdb-0-99999993004,xp,Cdb,Cdb,79,2022-11-22,0,24,2021-02-06,2686,,,212194,REGINO,xp-Cdb-0,1.4365935224454789,0,163
925,xp-Cdb-1-99999993004,xp,Cdb,Cdb,147,2023-07-29,0,83,2020-11-28,4041,,,594027,REGINO,xp-Cdb-1,4.021675166864853,1,163
926,xp-Cdb-4-99999993004,xp,Cdb,Cdb,92,2024-02-15,0,34,2020-10-07,2340,,,215280,REGINO,xp-Cdb-4,1.457486326248917,4,163
927,xp-Cdb-7-99999993004,xp,Cdb,Cdb,214,2024-06-14,0,67,2020-06-27,8327,,,1781978,REGINO,xp-Cdb-7,12.064328171109219,7,163
928,xp-Lci-0-99999993004,xp,Lci,Lci,66,2023-01-27,0,79,2020-10-04,3164,,,208824,REGINO,xp-Lci-0,1.4137779849154768,32,163
929,xp-Lci-1-99999993004,xp,Lci,Lci,193,2023-02-27,0,69,2020-04-15,4128,,,796704,REGINO,xp-Lci-1,5.393836798902904,33,163
