,identity,bankId,description,type,value,dueDate,profitability,risk,acquisitionDate,volumn,ticker,name,total_value,client_name,investment_name,inv_pct,investment_id,client_id
3064,xp-stocks-0-99999996004,xp,,,121,,,73,2021-06-27,807,NAA88,,97647,MOISANIEL,xp-stocks-0,0.2638149247808526,44,144
3065,xp-stocks-1-99999996004,xp,,,2,,,38,2020-12-09,2182,XAB98,,4364,MOISANIEL,xp-stocks-1,0.011790309295151319,45,144
3066,xp-stocks-2-99999996004,xp,,,86,,,69,2021-01-06,7560,OAC83,,650160,MOISANIEL,xp-stocks-2,1.756550754201554,46,144
3067,xp-stocks-3-99999996004,xp,,,38,,,99,2021-04-07,1674,LAD71,,63612,MOISANIEL,xp-stocks-3,0.17186185950576666,47,144
3068,xp-investfund-0-99999996004,xp,,fii,122,,,46,2019-11-15,612,,fii 0,74664,MOISANIEL,xp-investfund-0,0.20172127708826262,40,144
3069,xp-investfund-1-99999996004,xp,,renda-fixa,174,,,19,2021-06-27,1762,,renda-fixa 1,306588,MOISANIEL,xp-investfund-1,0.8283151572369049,41,144
3070,xp-investfund-2-99999996004,xp,,renda-variável,32,,,30,2020-10-13,7314,,renda-variável 2,234048,MOISANIEL,xp-investfund-2,0.6323323349934867,42,144
3071,xp-investfund-3-99999996004,xp,,multimercado,107,,,21,2021-02-26,8710,,multimercado 3,931970,MOISANIEL,xp-investfund-3,2.517922675023413,43,144
3072,xp-Cdb-0-99999996005,xp,Cdb,Cdb,252,2024-02-12,0,64,2020-09-05,5323,,,1341396,LICIANO,xp-Cdb-0,3.7949566420525622,0,118
3073,xp-Cdb-1-99999996005,xp,Cdb,Cdb,214,2024-06-15,0,90,2021-02-13,578,,,123692,LICIANO,xp-Cdb-1,0.3499382560919859,1,118
3074,xp-Cdb-2-99999996005,xp,Cdb,Cdb,115,2023-10-06,0,48,2021-05-12,4363,,,501745,LICIANO,xp-Cdb-2,1.4194917238210512,2,118
3075,xp-Cdb-3-99999996005,xp,Cdb,Cdb,103,2023-07-27,0,84,2021-08-21,1073,,,110519,LICIANO,xp-Cdb-3,0.3126703919819405,3,118
3076,xp-Cdb-4-99999996005,xp,Cdb,Cdb,244,2023-06-02,0,37,2021-03-30,4445,,,1084580,LICIANO,xp-Cdb-4,3.068395965723297,4,118
3077,xp-Cdb-5-99999996005,xp,Cdb,Cdb,111,2023-05-29,0,35,2020-03-11,409,,,45399,LICIANO,xp-Cdb-5,0.1284387582731306,5,118
3078,xp-Cdb-6-99999996005,xp,Cdb,Cdb,80,2023-05-19,0,89,2021-02-23,1052,,,84160,LICIANO,xp-Cdb-6,0.23809788533374457,6,118
3079,xp-Cdb-7-99999996005,xp,Cdb,Cdb,197,2024-02-12,0,7,2019-11-21,6290,,,1239130,LICIANO,xp-Cdb-7,3.5056348936977533,7,118
3080,xp-Lci-0-99999996005,xp,Lci,Lci,187,2022-08-25,0,58,2020-03-28,4093,,,765391,LICIANO,xp-Lci-0,2.165375220454849,32,118
3081,xp-Lci-1-99999996005,xp,Lci,Lci,122,2024-05-25,0,42,2021-03-05,7952,,,970144,LICIANO,xp-Lci-1,2.7446439504422564,33,118
3082,xp-Lci-2-99999996005,xp,Lci,Lci,200,2023-10-18,0,71,2021-05-29,3244,,,648800,LICIANO,xp-Lci-2,1.8355264734378978,34,118
3083,xp-Lci-3-99999996005,xp,Lci,Lci,205,2023-03-10,0,2,2020-06-09,1051,,,215455,LICIANO,xp-Lci-3,0.6095458636475991,35,118
3084,xp-Lci-4-99999996005,xp,Lci,Lci,195,2023-02-14,0,84,2021-04-24,9553,,,1862835,LICIANO,xp-Lci-4,5.270164855343228,36,118
3085,xp-Lci-5-99999996005,xp,Lci,Lci,131,2024-07-25,0,2,2020-12-11,2054,,,269074,LICIANO,xp-Lci-5,0.7612399049226709,37,118
3086,xp-Lci-6-99999996005,xp,Lci,Lci,175,2024-02-08,0,40,2020-01-22,9230,,,1615250,LICIANO,xp-Lci-6,4.569719692078552,38,118
3087,xp-Lci-7-99999996005,xp,Lci,Lci,103,2023-12-25,0,50,2020-03-22,8896,,,916288,LICIANO,xp-Lci-7,2.5922794101317272,39,118
3088,xp-Lca-0-99999996005,xp,Lca,Lca,127,2023-07-09,0,43,2021-05-29,2670,,,339090,LICIANO,xp-Lca-0,0.9593228604778927,24,118
3089,xp-Lca-1-99999996005,xp,Lca,Lca,133,2024-07-24,0,89,2021-07-28,968,,,128744,LICIANO,xp-Lca-1,0.3642309190756608,25,118
3090,xp-Lca-2-99999996005,xp,Lca,Lca,238,2024-02-02,0,0,2021-06-25,6272,,,1492736,LICIANO,xp-Lca-2,4.223114127394873,26,118
3091,xp-Lca-3-99999996005,xp,Lca,Lca,258,2024-03-16,0,99,2020-04-01,7129,,,1839282,LICIANO,xp-Lca-3,5.203530830946059,27,118
3092,xp-Lca-4-99999996005,xp,Lca,Lca,229,2022-09-13,0,78,2020-09-07,2564,,,587156,LICIANO,xp-Lca-4,1.6611288255824634,28,118
3093,xp-Lca-5-99999996005,xp,Lca,Lca,160,2024-01-21,0,4,2019-09-22,6933,,,1109280,LICIANO,xp-Lca-5,3.138274979123291,29,118
3094,xp-Lca-6-99999996005,xp,Lca,Lca,131,2023-02-15,0,84,2020-06-21,1036,,,135716,LICIANO,xp-Lca-6,0.3839554729794971,30,118
3095,xp-Lca-7-99999996005,xp,Lca,Lca,178,2024-03-28,0,17,2019-11-10,5550,,,987900,LICIANO,xp-Lca-7,2.794877625014333,31,118
3096,xp-Cri-0-99999996005,xp,Cri,Cri,135,2024-07-25,0,33,2019-10-07,7710,,,1040850,LICIANO,xp-Cri-0,2.944678991796911,16,118
3097,xp-Cri-1-99999996005,xp,Cri,Cri,245,2023-10-11,0,86,2021-02-25,1739,,,426055,LICIANO,xp-Cri-1,1.2053563989528107,17,118
3098,xp-Cri-2-99999996005,xp,Cri,Cri,254,2023-02-07,0,97,2019-11-03,245,,,62230,LICIANO,xp-Cri-2,0.17605550623002525,18,118
3099,xp-Cri-3-99999996005,xp,Cri,Cri,172,2024-02-22,0,15,2020-02-04,9233,,,1588076,LICIANO,xp-Cri-3,4.492841460899141,19,118
3100,xp-Cri-4-99999996005,xp,Cri,Cri,75,2023-03-14,0,43,2021-05-12,6184,,,463800,LICIANO,xp-Cri-4,1.312141150401506,20,118
3101,xp-Cri-5-99999996005,xp,Cri,Cri,112,2023-12-13,0,38,2021-04-15,5475,,,613200,LICIANO,xp-Cri-5,1.7348101626265704,21,118
3102,xp-Cri-6-99999996005,xp,Cri,Cri,248,2022-10-19,0,70,2019-11-04,4227,,,1048296,LICIANO,xp-Cri-6,2.9657445437716623,22,118
3103,xp-Cri-7-99999996005,xp,Cri,Cri,252,2023-07-18,0,40,2020-03-14,275,,,69300,LICIANO,xp-Cri-7,0.19605731289957817,23,118
3104,xp-Cra-0-99999996005,xp,Cra,Cra,188,2023-12-15,0,11,2021-08-03,7633,,,1435004,LICIANO,xp-Cra-0,4.059783957289268,8,118
3105,xp-Cra-1-99999996005,xp,Cra,Cra,93,2022-09-08,0,1,2021-05-14,2837,,,263841,LICIANO,xp-Cra-1,0.7464351730553767,9,118
3106,xp-Cra-2-99999996005,xp,Cra,Cra,122,2023-10-21,0,93,2020-03-19,262,,,31964,LICIANO,xp-Cra-2,0.09042966738127152,10,118
3107,xp-Cra-3-99999996005,xp,Cra,Cra,146,2024-05-22,0,71,2020-07-07,6456,,,942576,LICIANO,xp-Cra-3,2.6666510499802714,11,118
3108,xp-Cra-4-99999996005,xp,Cra,Cra,202,2022-11-27,0,38,2020-03-08,1868,,,377336,LICIANO,xp-Cra-4,1.0675249959635675,12,118
3109,xp-Cra-5-99999996005,xp,Cra,Cra,236,2024-01-04,0,5,2021-04-02,7397,,,1745692,LICIANO,xp-Cra-5,4.93875443968673,13,118
3110,xp-Cra-6-99999996005,xp,Cra,Cra,175,2024-04-01,0,4,2019-12-28,8001,,,1400175,LICIANO,xp-Cra-6,3.9612488901755682,14,118
3111,xp-Cra-7-99999996005,xp,Cra,Cra,62,2024-02-07,0,97,2021-03-05,2391,,,148242,LICIANO,xp-Cra-7,0.41939290301384224,15,118
3112,xp-stocks-0-99999996005,xp,,,33,,,80,2019-09-20,9529,MAA42,,314457,LICIANO,xp-stocks-0,0.8896333974381335,44,118
3113,xp-stocks-1-99999996005,xp,,,5,,,71,2021-04-15,7442,QAB71,,37210,LICIANO,xp-stocks-1,0.10527117767667105,45,118
3114,xp-stocks-2-99999996005,xp,,,50,,,41,2020-03-24,5159,NAC40,,257950,LICIANO,xp-stocks-2,0.7297688869039854,46,118
3115,xp-stocks-3-99999996005,xp,,,101,,,62,2021-04-15,8786,XAD97,,887386,LICIANO,xp-stocks-3,2.510512477124171,47,118
3116,xp-investfund-0-99999996005,xp,,fii,158,,,34,2021-02-13,7709,,fii 0,1218022,LICIANO,xp-investfund-0,3.445918042894228,40,118
3117,xp-investfund-1-99999996005,xp,,renda-fixa,91,,,87,2020-01-03,7453,,renda-fixa 1,678223,LICIANO,xp-investfund-1,1.918767372679518,41,118
3118,xp-investfund-2-99999996005,xp,,renda-variável,136,,,33,2021-07-19,7415,,renda-variável 2,1008440,LICIANO,xp-investfund-2,2.8529875414206436,42,118
3119,xp-investfund-3-99999996005,xp,,multimercado,142,,,69,2020-04-05,6160,,multimercado 3,874720,LICIANO,xp-investfund-3,2.4746789717102313,43,118
3120,xp-Cdb-0-99999996006,xp,Cdb,Cdb,123,2023-04-11,0,64,2021-01-17,290,,,35670,RICSON,xp-Cdb-0,0.1008156286778662,0,164
3121,xp-Cdb-1-99999996006,xp,Cdb,Cdb,102,2022-10-08,0,85,2020-12-09,8237,,,840174,RICSON,xp-Cdb-1,2.3746192881636543,1,164
3122,xp-Cdb-2-99999996006,xp,Cdb,Cdb,168,2022-08-28,0,84,2021-07-15,452,,,75936,RICSON,xp-Cdb-2,0.2146211264166652,2,164
3123,xp-Cdb-3-99999996006,xp,Cdb,Cdb,102,2023-12-12,0,28,2020-05-27,9923,,,1012146,RICSON,xp-Cdb-3,2.8606710205715604,3,164
3124,xp-Cdb-4-99999996006,xp,Cdb,Cdb,163,2023-11-29,0,39,2020-01-22,720,,,117360,RICSON,xp-Cdb-4,0.3316995285011039,4,164
3125,xp-Cdb-5-99999996006,xp,Cdb,Cdb,70,2023-02-09,0,55,2020-01-02,5121,,,358470,RICSON,xp-Cdb-5,1.0131589125919456,5,164
3126,xp-Cdb-6-99999996006,xp,Cdb,Cdb,67,2023-10-13,0,95,2021-02-13,7639,,,511813,RICSON,xp-Cdb-6,1.4465587149006092,6,164
3127,xp-Cdb-7-99999996006,xp,Cdb,Cdb,200,2024-01-12,0,100,2020-01-13,4478,,,895600,RICSON,xp-Cdb-7,2.5312721346761133,7,164
3128,xp-Lci-0-99999996006,xp,Lci,Lci,237,2022-10-04,0,12,2019-12-18,3399,,,805563,RICSON,xp-Lci-0,2.276796755946956,32,164
3129,xp-Lci-1-99999996006,xp,Lci,Lci,96,2023-04-08,0,94,2020-01-05,9012,,,865152,RICSON,xp-Lci-1,2.4452156653185675,33,164
3130,xp-Lci-2-99999996006,xp,Lci,Lci,246,2024-03-16,0,88,2020-04-01,8175,,,2011050,RICSON,xp-Lci-2,5.683915616838318,34,164
3131,xp-Lci-3-99999996006,xp,Lci,Lci,145,2022-08-31,0,14,2021-06-16,4419,,,640755,RICSON,xp-Lci-3,1.8109929395426452,35,164
3132,xp-Lci-4-99999996006,xp,Lci,Lci,174,2022-09-17,0,64,2021-08-18,5861,,,1019814,RICSON,xp-Lci-4,2.882343413077921,36,164
3133,xp-Lci-5-99999996006,xp,Lci,Lci,247,2024-03-16,0,48,2020-02-11,382,,,94354,RICSON,xp-Lci-5,0.26667669829748775,37,164
3134,xp-Lci-6-99999996006,xp,Lci,Lci,116,2022-12-15,0,39,2020-11-08,6872,,,797152,RICSON,xp-Lci-6,2.2530243911359236,38,164
3135,xp-Lci-7-99999996006,xp,Lci,Lci,213,2023-02-25,0,79,2021-01-28,9490,,,2021370,RICSON,xp-Lci-7,5.713083469037802,39,164
3136,xp-Lca-0-99999996006,xp,Lca,Lca,116,2023-06-08,0,65,2019-10-18,811,,,94076,RICSON,xp-Lca-0,0.2658909751471528,24,164
3137,xp-Lca-1-99999996006,xp,Lca,Lca,179,2024-06-28,0,91,2021-04-07,6231,,,1115349,RICSON,xp-Lca-1,3.1523580215931983,25,164
3138,xp-Lca-2-99999996006,xp,Lca,Lca,226,2023-09-08,0,100,2021-03-25,5342,,,1207292,RICSON,xp-Lca-2,3.4122204086840044,26,164
3139,xp-Lca-3-99999996006,xp,Lca,Lca,176,2023-01-10,0,100,2020-11-18,3311,,,582736,RICSON,xp-Lca-3,1.6470113875308392,27,164
3140,xp-Lca-4-99999996006,xp,Lca,Lca,154,2023-02-10,0,78,2019-09-22,9748,,,1501192,RICSON,xp-Lca-4,4.24288240107046,28,164
3141,xp-Lca-5-99999996006,xp,Lca,Lca,122,2022-10-27,0,73,2021-01-24,3614,,,440908,RICSON,xp-Lca-5,1.2461569164311923,29,164
3142,xp-Lca-6-99999996006,xp,Lca,Lca,64,2022-12-03,0,39,2020-07-05,9494,,,607616,RICSON,xp-Lca-6,1.7173307831435478,30,164
3143,xp-Lca-7-99999996006,xp,Lca,Lca,257,2023-09-20,0,30,2021-06-30,3051,,,784107,RICSON,xp-Lca-7,2.2161547562577972,31,164
3144,xp-Cri-0-99999996006,xp,Cri,Cri,98,2023-11-06,0,80,2021-04-12,7835,,,767830,RICSON,xp-Cri-0,2.170150383171461,16,164
3145,xp-Cri-1-99999996006,xp,Cri,Cri,131,2023-03-26,0,85,2021-06-06,8622,,,1129482,RICSON,xp-Cri-1,3.192302716858247,17,164
3146,xp-Cri-2-99999996006,xp,Cri,Cri,86,2023-05-29,0,95,2021-03-16,3090,,,265740,RICSON,xp-Cri-2,0.7510721941367021,18,164
3147,xp-Cri-3-99999996006,xp,Cri,Cri,252,2024-01-09,0,61,2020-04-25,3449,,,869148,RICSON,xp-Cri-3,2.456509729019065,19,164
3148,xp-Cri-4-99999996006,xp,Cri,Cri,182,2022-10-19,0,42,2020-12-01,3412,,,620984,RICSON,xp-Cri-4,1.7551133265740415,20,164
3149,xp-Cri-5-99999996006,xp,Cri,Cri,160,2023-04-19,0,89,2021-07-02,3560,,,569600,RICSON,xp-Cri-5,1.6098845555063803,21,164
3150,xp-Cri-6-99999996006,xp,Cri,Cri,126,2022-10-04,0,45,2020-03-04,1467,,,184842,RICSON,xp-Cri-6,0.5224267573892387,22,164
3151,xp-Cri-7-99999996006,xp,Cri,Cri,247,2023-07-12,0,67,2020-10-06,9501,,,2346747,RICSON,xp-Cri-7,6.63271023697495,23,164
3152,xp-Cra-0-99999996006,xp,Cra,Cra,167,2024-08-05,0,48,2019-10-24,9270,,,1548090,RICSON,xp-Cra-0,4.3754322007266016,8,164
3153,xp-Cra-1-99999996006,xp,Cra,Cra,251,2024-03-18,0,36,2020-09-28,2901,,,728151,RICSON,xp-Cra-1,2.0580039483436208,9,164
3154,xp-Cra-2-99999996006,xp,Cra,Cra,241,2023-10-27,0,67,2021-03-18,9717,,,2341797,RICSON,xp-Cra-2,6.618719842751361,10,164
3155,xp-Cra-3-99999996006,xp,Cra,Cra,157,2023-03-31,0,93,2019-10-05,8420,,,1321940,RICSON,xp-Cra-3,3.7362548969559417,11,164
3156,xp-Cra-4-99999996006,xp,Cra,Cra,170,2023-09-28,0,44,2019-10-31,2928,,,497760,RICSON,xp-Cra-4,1.406840127016952,12,164
3157,xp-Cra-5-99999996006,xp,Cra,Cra,68,2024-04-28,0,97,2020-11-13,4000,,,272000,RICSON,xp-Cra-5,0.7687650967305749,13,164
3158,xp-Cra-6-99999996006,xp,Cra,Cra,97,2023-08-02,0,54,2019-10-11,7048,,,683656,RICSON,xp-Cra-6,1.9322458491560217,14,164
3159,xp-Cra-7-99999996006,xp,Cra,Cra,145,2024-02-23,0,96,2020-12-16,1603,,,232435,RICSON,xp-Cra-7,0.6569408649212175,15,164
3160,xp-stocks-0-99999996006,xp,,,94,,,79,2020-01-06,399,IAA18,,37506,RICSON,xp-stocks-0,0.10600479308079758,44,164
3161,xp-stocks-1-99999996006,xp,,,23,,,87,2019-10-09,7038,PAB73,,161874,RICSON,xp-stocks-1,0.45751132819178336,45,164
3162,xp-stocks-2-99999996006,xp,,,71,,,39,2020-03-12,9065,UAC58,,643615,RICSON,xp-stocks-2,1.819076278427386,46,164
3163,xp-stocks-3-99999996006,xp,,,67,,,96,2021-02-07,3156,RAD93,,211452,RICSON,xp-stocks-3,0.597635725124535,47,164
3164,xp-investfund-0-99999996006,xp,,fii,40,,,53,2021-03-25,4388,,fii 0,175520,RICSON,xp-investfund-0,0.49607959477261215,40,164
3165,xp-investfund-1-99999996006,xp,,renda-fixa,118,,,46,2020-04-15,2844,,renda-fixa 1,335592,RICSON,xp-investfund-1,0.9484978541985555,41,164
3166,xp-investfund-2-99999996006,xp,,renda-variável,70,,,61,2020-06-27,3744,,renda-variável 2,262080,RICSON,xp-investfund-2,0.7407277814380481,42,164
3167,xp-investfund-3-99999996006,xp,,multimercado,131,,,33,2021-08-03,5633,,multimercado 3,737923,RICSON,xp-investfund-3,2.0856229649805735,43,164
3168,xp-Cdb-0-99999996007,xp,Cdb,Cdb,61,2023-12-17,0,40,2019-12-17,5172,,,315492,TAIAN,xp-Cdb-0,0.9707492749811353,0,180
3169,xp-Cdb-1-99999996007,xp,Cdb,Cdb,60,2022-09-21,0,96,2020-11-29,7006,,,420360,TAIAN,xp-Cdb-1,1.2934215930390311,1,180
3170,xp-Cdb-2-99999996007,xp,Cdb,Cdb,182,2023-01-30,0,46,2021-05-18,7892,,,1436344,TAIAN,xp-Cdb-2,4.419541213797826,2,180
3171,xp-Cdb-3-99999996007,xp,Cdb,Cdb,96,2023-01-25,0,5,2019-11-14,520,,,49920,TAIAN,xp-Cdb-3,0.15360073728353896,3,180
3172,xp-Cdb-4-99999996007,xp,Cdb,Cdb,146,2023-01-18,0,95,2020-11-26,5433,,,793218,TAIAN,xp-Cdb-4,2.440682484506695,4,180
3173,xp-Cdb-5-99999996007,xp,Cdb,Cdb,60,2023-09-12,0,63,2021-03-13,882,,,52920,TAIAN,xp-Cdb-5,0.16283155082221318,5,180
3174,xp-Cdb-6-99999996007,xp,Cdb,Cdb,223,2024-04-06,0,77,2020-05-30,5307,,,1183461,TAIAN,xp-Cdb-6,3.6414359404309757,6,180
3175,xp-Cdb-7-99999996007,xp,Cdb,Cdb,129,2024-02-24,0,64,2020-09-16,1618,,,208722,TAIAN,xp-Cdb-7,0.6422246211397199,7,180
3176,xp-Lci-0-99999996007,xp,Lci,Lci,77,2023-07-25,0,0,2021-03-09,4721,,,363517,TAIAN,xp-Lci-0,1.1185192150460783,32,180
3177,xp-Lci-1-99999996007,xp,Lci,Lci,242,2022-11-30,0,95,2020-01-22,1209,,,292578,TAIAN,xp-Lci-1,0.9002443211727417,33,180
3178,xp-Lci-2-99999996007,xp,Lci,Lci,227,2023-11-20,0,25,2020-05-31,2335,,,530045,TAIAN,xp-Lci-2,1.6309155207021917,34,180
3179,xp-Lci-3-99999996007,xp,Lci,Lci,201,2024-01-29,0,21,2020-11-15,7511,,,1509711,TAIAN,xp-Lci-3,4.645286912761796,35,180
3180,xp-Lci-4-99999996007,xp,Lci,Lci,162,2024-01-10,0,67,2020-07-09,7349,,,1190538,TAIAN,xp-Lci-4,3.663211429568708,36,180
3181,xp-Lci-5-99999996007,xp,Lci,Lci,81,2022-09-01,0,15,2020-10-14,5269,,,426789,TAIAN,xp-Lci-5,1.31320322645241,37,180
3182,xp-Lci-6-99999996007,xp,Lci,Lci,77,2024-07-17,0,17,2020-07-22,9260,,,713020,TAIAN,xp-Lci-6,2.1939182231151633,38,180
3183,xp-Lci-7-99999996007,xp,Lci,Lci,203,2024-05-03,0,37,2020-06-25,6314,,,1281742,TAIAN,xp-Lci-7,3.943840468895789,39,180
3184,xp-Lca-0-99999996007,xp,Lca,Lca,88,2024-04-16,0,63,2020-11-27,5987,,,526856,TAIAN,xp-Lca-0,1.621103165910581,24,180
3185,xp-Lca-1-99999996007,xp,Lca,Lca,172,2023-09-13,0,82,2020-07-13,6565,,,1129180,TAIAN,xp-Lca-1,3.4744166772000504,25,180
3186,xp-Lca-2-99999996007,xp,Lca,Lca,84,2023-11-13,0,93,2020-12-31,9142,,,767928,TAIAN,xp-Lca-2,2.362866726375671,26,180
3187,xp-Lca-3-99999996007,xp,Lca,Lca,123,2024-07-18,0,72,2020-08-20,8293,,,1020039,TAIAN,xp-Lca-3,3.138596603725236,27,180
3188,xp-Lca-4-99999996007,xp,Lca,Lca,95,2023-01-22,0,56,2020-09-01,4990,,,474050,TAIAN,xp-Lca-4,1.4586223860028373,28,180
3189,xp-Lca-5-99999996007,xp,Lca,Lca,230,2023-02-06,0,68,2019-10-09,3974,,,914020,TAIAN,xp-Lca-5,2.812382730206336,29,180
3190,xp-Lca-6-99999996007,xp,Lca,Lca,132,2024-01-12,0,81,2020-07-27,9393,,,1239876,TAIAN,xp-Lca-6,3.8150213890257443,30,180
3191,xp-Lca-7-99999996007,xp,Lca,Lca,120,2024-05-23,0,73,2021-06-04,7603,,,912360,TAIAN,xp-Lca-7,2.8072750133816027,31,180
3192,xp-Cri-0-99999996007,xp,Cri,Cri,259,2024-07-28,0,73,2021-03-30,7623,,,1974357,TAIAN,xp-Cri-0,6.074973775258736,16,180
3193,xp-Cri-1-99999996007,xp,Cri,Cri,66,2024-03-02,0,91,2020-02-10,5674,,,374484,TAIAN,xp-Cri-1,1.152263992405625,17,180
3194,xp-Cri-2-99999996007,xp,Cri,Cri,239,2022-10-09,0,7,2019-11-03,2568,,,613752,TAIAN,xp-Cri-2,1.8884767569961258,18,180
3195,xp-Cri-3-99999996007,xp,Cri,Cri,93,2023-01-27,0,37,2021-07-14,921,,,85653,TAIAN,xp-Cri-3,0.2635489573426876,19,180
3196,xp-Cri-4-99999996007,xp,Cri,Cri,67,2023-10-03,0,5,2020-03-06,1295,,,86765,TAIAN,xp-Cri-4,0.26697051222768947,20,180
3197,xp-Cri-5-99999996007,xp,Cri,Cri,253,2023-09-07,0,77,2020-03-14,7101,,,1796553,TAIAN,xp-Cri-5,5.5278819184485934,21,180
3198,xp-Cri-6-99999996007,xp,Cri,Cri,225,2023-07-27,0,23,2021-07-03,4605,,,1036125,TAIAN,xp-Cri-6,3.1880922259196076,22,180
3199,xp-Cri-7-99999996007,xp,Cri,Cri,90,2022-12-19,0,66,2021-02-20,6171,,,555390,TAIAN,xp-Cri-7,1.7089005104147577,23,180
3200,xp-Cra-0-99999996007,xp,Cra,Cra,113,2024-02-21,0,34,2020-01-05,1942,,,219446,TAIAN,xp-Cra-0,0.675221702602634,8,180
3201,xp-Cra-1-99999996007,xp,Cra,Cra,188,2023-09-09,0,52,2021-06-28,9405,,,1768140,TAIAN,xp-Cra-1,5.44045688342381,9,180
3202,xp-Cra-2-99999996007,xp,Cra,Cra,143,2024-07-04,0,34,2021-01-15,895,,,127985,TAIAN,xp-Cra-2,0.3938018902490732,10,180
3203,xp-Cra-3-99999996007,xp,Cra,Cra,217,2024-05-21,0,8,2020-07-08,1350,,,292950,TAIAN,xp-Cra-3,0.9013889420515372,11,180
3204,xp-Cra-4-99999996007,xp,Cra,Cra,221,2023-08-17,0,43,2021-03-19,1606,,,354926,TAIAN,xp-Cra-4,1.0920852420091616,12,180
3205,xp-Cra-5-99999996007,xp,Cra,Cra,105,2022-12-31,0,74,2020-10-29,7956,,,835380,TAIAN,xp-Cra-5,2.570412337979222,13,180
3206,xp-Cra-6-99999996007,xp,Cra,Cra,123,2023-05-21,0,1,2021-07-28,9879,,,1215117,TAIAN,xp-Cra-6,3.738839484891066,14,180
3207,xp-Cra-7-99999996007,xp,Cra,Cra,248,2022-08-24,0,5,2020-07-20,813,,,201624,TAIAN,xp-Cra-7,0.6203845163072167,15,180
3208,xp-stocks-0-99999996007,xp,,,16,,,86,2020-12-26,1674,RAA75,,26784,TAIAN,xp-stocks-0,0.0824127032732834,44,180
3209,xp-stocks-1-99999996007,xp,,,109,,,59,2021-01-23,695,IAB77,,75755,TAIAN,xp-stocks-1,0.2330934265407551,45,180
3210,xp-stocks-2-99999996007,xp,,,48,,,37,2020-02-07,8157,UAC92,,391536,TAIAN,xp-stocks-2,1.2047319365594493,46,180
3211,xp-stocks-3-99999996007,xp,,,66,,,63,2021-02-22,9401,QAD95,,620466,TAIAN,xp-stocks-3,1.9091353176956787,47,180
3212,xp-investfund-0-99999996007,xp,,fii,143,,,91,2020-02-21,5172,,fii 0,739596,TAIAN,xp-investfund-0,2.2756909233164317,40,180
3213,xp-investfund-1-99999996007,xp,,renda-fixa,47,,,85,2020-03-25,8756,,renda-fixa 1,411532,TAIAN,xp-investfund-1,1.266258385732559,41,180
3214,xp-investfund-2-99999996007,xp,,renda-variável,43,,,95,2020-04-12,644,,renda-variável 2,27692,TAIAN,xp-investfund-2,0.08520656283765547,42,180
3215,xp-investfund-3-99999996007,xp,,multimercado,150,,,44,2019-09-05,6101,,multimercado 3,915150,TAIAN,xp-investfund-3,2.8158596699725695,43,180
3216,xp-Cdb-0-99999996008,xp,Cdb,Cdb,226,2024-01-19,0,68,2021-02-21,3204,,,724104,CAMARGO,xp-Cdb-0,1.8808971390806004,0,33
3217,xp-Cdb-1-99999996008,xp,Cdb,Cdb,243,2022-09-20,0,19,2020-08-26,3916,,,951588,CAMARGO,xp-Cdb-1,2.471798452685568,1,33
3218,xp-Cdb-2-99999996008,xp,Cdb,Cdb,73,2022-11-19,0,2,2019-10-08,5671,,,413983,CAMARGO,xp-Cdb-2,1.0753419955255104,2,33
3219,xp-Cdb-3-99999996008,xp,Cdb,Cdb,195,2023-10-16,0,40,2021-07-04,9244,,,1802580,CAMARGO,xp-Cdb-3,4.682293655281436,3,33
3220,xp-Cdb-4-99999996008,xp,Cdb,Cdb,219,2022-10-24,0,97,2020-10-20,5619,,,1230561,CAMARGO,xp-Cdb-4,3.196445074691153,4,33
3221,xp-Cdb-5-99999996008,xp,Cdb,Cdb,208,2023-12-15,0,22,2021-06-11,950,,,197600,CAMARGO,xp-Cdb-5,0.5132760966412652,5,33
3222,xp-Cdb-6-99999996008,xp,Cdb,Cdb,127,2023-01-09,0,48,2020-10-03,7598,,,964946,CAMARGO,xp-Cdb-6,2.5064965402307804,6,33
3223,xp-Cdb-7-99999996008,xp,Cdb,Cdb,104,2023-05-25,0,36,2021-07-02,8206,,,853424,CAMARGO,xp-Cdb-7,2.216812446862222,7,33
3224,xp-Lci-0-99999996008,xp,Lci,Lci,186,2022-10-08,0,37,2020-06-23,2907,,,540702,CAMARGO,xp-Lci-0,1.4045010729054925,32,33
3225,xp-Lci-1-99999996008,xp,Lci,Lci,231,2024-01-17,0,9,2020-11-02,7860,,,1815660,CAMARGO,xp-Lci-1,4.7162696236218595,33,33
3226,xp-Lci-2-99999996008,xp,Lci,Lci,242,2022-09-04,0,34,2021-01-26,7240,,,1752080,CAMARGO,xp-Lci-2,4.55111732491512,34,33
3227,xp-Lci-3-99999996008,xp,Lci,Lci,81,2023-10-07,0,73,2021-04-10,4066,,,329346,CAMARGO,xp-Lci-3,0.8554930633826625,35,33
3228,xp-Lci-4-99999996008,xp,Lci,Lci,68,2023-08-06,0,65,2020-02-22,9670,,,657560,CAMARGO,xp-Lci-4,1.7080456989242423,36,33
3229,xp-Lci-5-99999996008,xp,Lci,Lci,139,2024-01-03,0,70,2020-11-22,6814,,,947146,CAMARGO,xp-Lci-5,2.460260130715525,37,33
3230,xp-Lci-6-99999996008,xp,Lci,Lci,203,2024-01-27,0,11,2021-05-26,3311,,,672133,CAMARGO,xp-Lci-6,1.7458998110515358,38,33
